geometry,rt60,snr_db,diffuse,true_az_deg,true_el_deg,est_az_deg,est_el_deg,az_error_deg,el_error_deg,total_error_deg,seed
ULA,1.5,10.0,False,170.0,30.0,145.0,50.0,25.0,20.0,27.4346,1
ULA,1.5,10.0,False,180.0,30.0,225.0,-60.0,45.0,90.0,97.2862,0
ULA,1.5,10.0,False,180.0,30.0,165.0,70.0,15.0,40.0,40.8914,1
ULA,1.5,10.0,False,190.0,30.0,120.0,20.0,70.0,10.0,63.2983,0
ULA,1.5,10.0,False,190.0,30.0,240.0,0.0,50.0,30.0,56.1742,1
ULA,1.5,10.0,False,200.0,30.0,220.0,30.0,20.0,0.0,17.2983,0
ULA,1.5,10.0,False,200.0,30.0,135.0,20.0,65.0,10.0,59.0068,1
ULA,1.5,10.0,False,210.0,30.0,245.0,20.0,35.0,10.0,33.1089,0
ULA,1.5,10.0,False,210.0,30.0,225.0,50.0,15.0,20.0,22.9678,1
ULA,1.5,10.0,False,220.0,30.0,195.0,60.0,25.0,30.0,34.3653,0
ULA,1.5,10.0,False,220.0,30.0,205.0,60.0,15.0,30.0,31.6498,1
ULA,1.5,10.0,False,230.0,30.0,245.0,0.0,15.0,30.0,33.2259,0
ULA,1.5,10.0,False,230.0,30.0,240.0,30.0,10.0,0.0,8.6575,1
ULA,1.5,10.0,False,240.0,30.0,150.0,-60.0,90.0,90.0,115.6589,0
ULA,1.5,10.0,False,240.0,30.0,115.0,0.0,125.0,30.0,119.784,1
ULA,1.5,10.0,False,250.0,30.0,105.0,-40.0,145.0,70.0,149.8634,0
ULA,1.5,10.0,False,250.0,30.0,235.0,-70.0,15.0,100.0,100.5877,1
ULA,1.5,10.0,False,260.0,30.0,95.0,10.0,165.0,20.0,137.4751,0
ULA,1.5,10.0,False,260.0,30.0,95.0,-40.0,165.0,70.0,164.1967,1
ULA,1.5,10.0,False,270.0,30.0,355.0,-90.0,85.0,120.0,120.0,0
ULA,1.5,10.0,False,270.0,30.0,340.0,-90.0,70.0,120.0,120.0,1
ULA,1.5,10.0,False,280.0,30.0,275.0,-10.0,5.0,40.0,40.2884,0
ULA,1.5,10.0,False,280.0,30.0,275.0,-40.0,5.0,70.0,70.1539,1
ULA,1.5,10.0,False,290.0,30.0,75.0,40.0,145.0,10.0,102.8291,0
ULA,1.5,10.0,False,290.0,30.0,55.0,70.0,125.0,40.0,72.5452,1
ULA,1.5,10.0,False,300.0,30.0,65.0,0.0,125.0,30.0,119.784,0
ULA,1.5,10.0,False,300.0,30.0,65.0,0.0,125.0,30.0,119.784,1
ULA,1.5,10.0,False,310.0,30.0,295.0,0.0,15.0,30.0,33.2259,0
ULA,1.5,10.0,False,310.0,30.0,330.0,60.0,20.0,30.0,32.8692,1
ULA,1.5,10.0,False,320.0,30.0,15.0,60.0,55.0,30.0,47.0485,0
ULA,1.5,10.0,False,320.0,30.0,55.0,40.0,95.0,10.0,74.7178,1
ULA,1.5,10.0,False,330.0,30.0,65.0,10.0,95.0,20.0,89.2843,0
ULA,1.5,10.0,False,330.0,30.0,300.0,20.0,30.0,10.0,28.8626,1
ULA,1.5,10.0,False,340.0,30.0,45.0,-20.0,65.0,50.0,80.0426,0
ULA,1.5,10.0,False,340.0,30.0,40.0,-30.0,60.0,60.0,82.8192,1
ULA,1.5,10.0,False,350.0,30.0,20.0,60.0,30.0,30.0,36.0978,0
ULA,1.5,10.0,False,350.0,30.0,55.0,-40.0,65.0,70.0,92.3511,1
ULA,1.0,10.0,False,60.0,10.0,45.0,60.0,15.0,50.0,51.2437,0
ULA,1.0,10.0,False,60.0,10.0,5.0,-70.0,55.0,80.0,88.2798,1
ULA,1.0,10.0,False,60.0,20.0,30.0,-60.0,30.0,80.0,83.6443,0
ULA,1.0,10.0,False,60.0,20.0,305.0,40.0,115.0,20.0,94.84,1
ULA,1.0,10.0,False,60.0,40.0,15.0,-70.0,45.0,110.0,114.7563,0
ULA,1.0,10.0,False,60.0,40.0,70.0,20.0,10.0,20.0,21.7582,1
ULA,1.0,10.0,False,60.0,50.0,60.0,60.0,0.0,10.0,10.0,0
ULA,1.0,10.0,False,60.0,50.0,295.0,50.0,125.0,0.0,69.5227,1
ULA,1.0,10.0,False,60.0,60.0,50.0,-70.0,10.0,130.0,130.1946,0
ULA,1.0,10.0,False,60.0,60.0,75.0,-30.0,15.0,90.0,90.8454,1
ULA,1.0,10.0,False,60.0,70.0,275.0,-40.0,145.0,110.0,144.9492,0
ULA,1.0,10.0,False,60.0,70.0,295.0,80.0,125.0,10.0,26.9565,1
ULA,1.0,20.0,False,60.0,30.0,65.0,10.0,5.0,20.0,20.5368,0
ULA,1.0,20.0,False,60.0,30.0,295.0,10.0,125.0,20.0,113.7259,1
ULA,1.0,5.0,False,60.0,30.0,295.0,0.0,125.0,30.0,119.784,0
ULA,1.0,5.0,False,60.0,30.0,65.0,0.0,5.0,30.0,30.3755,1
ULA,1.0,0.0,False,60.0,30.0,55.0,-40.0,5.0,70.0,70.1539,0
ULA,1.0,0.0,False,60.0,30.0,30.0,-60.0,30.0,90.0,93.3258,1
ULA,1.0,-5.0,False,60.0,30.0,300.0,-20.0,120.0,50.0,125.3036,0
ULA,1.0,-5.0,False,60.0,30.0,300.0,-20.0,120.0,50.0,125.3036,1
ULA,1.0,5.0,True,0.0,30.0,15.0,-50.0,15.0,80.0,81.1018,0
ULA,1.0,5.0,True,0.0,30.0,20.0,-50.0,20.0,80.0,81.9477,1
ULA,1.0,5.0,True,10.0,30.0,50.0,-20.0,40.0,50.0,63.1025,0
ULA,1.0,5.0,True,10.0,30.0,25.0,-50.0,15.0,80.0,81.1018,1
ULA,1.0,5.0,True,20.0,30.0,40.0,-40.0,20.0,70.0,72.4215,0
ULA,1.0,5.0,True,20.0,30.0,305.0,0.0,75.0,30.0,77.0475,1
ULA,1.0,5.0,True,30.0,30.0,45.0,-40.0,15.0,70.0,71.3725,0
ULA,1.0,5.0,True,30.0,30.0,35.0,-50.0,5.0,80.0,80.1232,1
ULA,1.0,5.0,True,40.0,30.0,25.0,-50.0,15.0,80.0,81.1018,0
ULA,1.0,5.0,True,40.0,30.0,45.0,40.0,5.0,10.0,10.8012,1
ULA,1.0,5.0,True,50.0,30.0,335.0,-50.0,75.0,80.0,103.8243,0
ULA,1.0,5.0,True,50.0,30.0,30.0,50.0,20.0,20.0,25.0253,1
ULA,1.0,5.0,True,60.0,30.0,320.0,-40.0,100.0,70.0,115.8868,0
ULA,1.0,5.0,True,60.0,30.0,50.0,-30.0,10.0,60.0,60.751,1
ULA,1.0,5.0,True,70.0,30.0,265.0,80.0,165.0,50.0,69.6873,0
ULA,1.0,5.0,True,70.0,30.0,290.0,0.0,140.0,30.0,131.5608,1
ULA,1.0,5.0,True,80.0,30.0,155.0,80.0,75.0,50.0,57.9049,0
ULA,1.0,5.0,True,80.0,30.0,30.0,-80.0,50.0,110.0,113.3121,1
ULA,1.0,5.0,True,90.0,30.0,260.0,-50.0,170.0,80.0,158.6282,0
ULA,1.0,5.0,True,90.0,30.0,280.0,-80.0,170.0,110.0,129.8293,1
ULA,1.0,5.0,True,100.0,30.0,180.0,70.0,80.0,40.0,58.5818,0
ULA,1.0,5.0,True,100.0,30.0,255.0,80.0,155.0,50.0,69.1385,1
ULA,1.0,5.0,True,110.0,30.0,245.0,20.0,135.0,10.0,113.8555,0
ULA,1.0,5.0,True,110.0,30.0,220.0,60.0,110.0,30.0,73.4463,1
ULA,1.0,5.0,True,120.0,30.0,135.0,40.0,15.0,10.0,15.8033,0
ULA,1.0,5.0,True,120.0,30.0,125.0,0.0,5.0,30.0,30.3755,1
ULA,1.0,5.0,True,130.0,30.0,215.0,-50.0,85.0,80.0,109.5425,0
ULA,1.0,5.0,True,130.0,30.0,135.0,-40.0,5.0,70.0,70.1539,1
ULA,1.0,5.0,True,140.0,30.0,135.0,40.0,5.0,10.0,10.8012,0
ULA,1.0,5.0,True,140.0,30.0,125.0,0.0,15.0,30.0,33.2259,1
ULA,1.0,5.0,True,150.0,30.0,215.0,50.0,65.0,20.0,51.8093,0
ULA,1.0,5.0,True,150.0,30.0,215.0,50.0,65.0,20.0,51.8093,1
ULA,1.0,5.0,True,160.0,30.0,210.0,-50.0,50.0,80.0,91.4441,0
ULA,1.0,5.0,True,160.0,30.0,205.0,50.0,45.0,20.0,39.0453,1
ULA,1.0,5.0,True,170.0,30.0,135.0,-40.0,35.0,70.0,77.1709,0
ULA,1.0,5.0,True,170.0,30.0,125.0,0.0,45.0,30.0,52.2388,1
ULA,1.0,5.0,True,180.0,30.0,230.0,20.0,50.0,10.0,46.0437,0
ULA,1.0,5.0,True,180.0,30.0,230.0,20.0,50.0,10.0,46.0437,1
ULA,1.0,5.0,True,190.0,30.0,210.0,-50.0,20.0,80.0,81.9477,0
ULA,1.0,5.0,True,190.0,30.0,205.0,50.0,15.0,20.0,22.9678,1
ULA,1.0,5.0,True,200.0,30.0,210.0,-50.0,10.0,80.0,80.4917,0
ULA,1.0,5.0,True,200.0,30.0,140.0,40.0,60.0,10.0,49.2242,1
ULA,1.0,5.0,True,210.0,30.0,215.0,50.0,5.0,20.0,20.3519,0
ULA,1.0,5.0,True,210.0,30.0,215.0,50.0,5.0,20.0,20.3519,1
ULA,1.0,5.0,True,220.0,30.0,135.0,-40.0,85.0,70.0,105.2822,0
ULA,1.0,5.0,True,220.0,30.0,235.0,-10.0,15.0,40.0,42.5249,1
ULA,1.0,5.0,True,230.0,30.0,215.0,50.0,15.0,20.0,22.9678,0
ULA,1.0,5.0,True,230.0,30.0,210.0,-50.0,20.0,80.0,81.9477,1
ULA,1.0,5.0,True,240.0,30.0,210.0,-50.0,30.0,80.0,84.3145,0
ULA,1.0,5.0,True,240.0,30.0,205.0,50.0,35.0,20.0,32.9632,1
ULA,1.0,5.0,True,250.0,30.0,220.0,-60.0,30.0,90.0,93.3258,0
ULA,1.0,5.0,True,250.0,30.0,215.0,-60.0,35.0,90.0,94.4914,1
ULA,1.0,5.0,True,260.0,30.0,220.0,-60.0,40.0,90.0,95.8144,0
ULA,1.0,5.0,True,260.0,30.0,250.0,80.0,10.0,50.0,50.1707,1
ULA,1.0,5.0,True,270.0,30.0,135.0,-80.0,135.0,110.0,126.7798,0
ULA,1.0,5.0,True,270.0,30.0,275.0,70.0,5.0,40.0,40.1004,1
ULA,1.0,5.0,True,280.0,30.0,115.0,-60.0,165.0,90.0,148.3502,0
ULA,1.0,5.0,True,280.0,30.0,0.0,80.0,80.0,50.0,58.7671,1
ULA,1.0,5.0,True,290.0,30.0,85.0,80.0,155.0,50.0,69.1385,0
ULA,1.0,5.0,True,290.0,30.0,70.0,30.0,140.0,0.0,108.9373,1
ULA,1.0,5.0,True,300.0,30.0,335.0,-50.0,35.0,80.0,85.8151,0
ULA,1.0,5.0,True,300.0,30.0,330.0,50.0,30.0,20.0,30.1044,1
ULA,1.0,5.0,True,310.0,30.0,320.0,-40.0,10.0,70.0,70.6133,0
ULA,1.0,5.0,True,310.0,30.0,45.0,40.0,95.0,10.0,74.7178,1
ULA,1.0,5.0,True,320.0,30.0,335.0,50.0,15.0,20.0,22.9678,0
ULA,1.0,5.0,True,320.0,30.0,50.0,-30.0,90.0,60.0,104.4775,1
ULA,1.0,5.0,True,330.0,30.0,30.0,-50.0,60.0,80.0,96.0091,0
ULA,1.0,5.0,True,330.0,30.0,35.0,-50.0,65.0,80.0,98.4973,1
ULA,1.0,5.0,True,340.0,30.0,320.0,40.0,20.0,10.0,19.1262,0
ULA,1.0,5.0,True,340.0,30.0,55.0,-10.0,75.0,40.0,82.3041,1
ULA,1.0,5.0,True,350.0,30.0,50.0,-20.0,60.0,50.0,76.356,0
ULA,1.0,5.0,True,350.0,30.0,305.0,0.0,45.0,30.0,52.2388,1
CYLINDER,0.0,10.0,False,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,10.0,30.0,10.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,10.0,30.0,10.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,20.0,30.0,20.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,20.0,30.0,20.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,30.0,30.0,30.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,40.0,30.0,40.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,40.0,30.0,40.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,50.0,30.0,50.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,50.0,30.0,50.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,70.0,30.0,70.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,70.0,30.0,70.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,80.0,30.0,80.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,80.0,30.0,80.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,90.0,30.0,90.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,90.0,30.0,90.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,100.0,30.0,100.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,100.0,30.0,100.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,110.0,30.0,110.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,110.0,30.0,110.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,120.0,30.0,120.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,120.0,30.0,120.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,130.0,30.0,130.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,130.0,30.0,130.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,140.0,30.0,140.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,140.0,30.0,140.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,150.0,30.0,150.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,150.0,30.0,150.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,160.0,30.0,160.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,160.0,30.0,160.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,170.0,30.0,170.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,170.0,30.0,170.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,180.0,30.0,180.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,180.0,30.0,180.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,190.0,30.0,190.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,190.0,30.0,190.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,200.0,30.0,200.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,200.0,30.0,200.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,210.0,30.0,210.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,210.0,30.0,210.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,220.0,30.0,220.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,220.0,30.0,220.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,230.0,30.0,230.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,230.0,30.0,230.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,240.0,30.0,240.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,240.0,30.0,240.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,250.0,30.0,250.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,250.0,30.0,250.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,260.0,30.0,260.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,260.0,30.0,260.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,270.0,30.0,270.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,270.0,30.0,270.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,280.0,30.0,280.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,280.0,30.0,280.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,290.0,30.0,290.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,290.0,30.0,290.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,300.0,30.0,300.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,300.0,30.0,300.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,310.0,30.0,310.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,310.0,30.0,310.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,320.0,30.0,320.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,320.0,30.0,320.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,330.0,30.0,330.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,330.0,30.0,330.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,340.0,30.0,340.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,340.0,30.0,340.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.0,10.0,False,350.0,30.0,350.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.0,10.0,False,350.0,30.0,350.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,10.0,30.0,10.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,10.0,30.0,10.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,20.0,30.0,20.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,20.0,30.0,20.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,30.0,30.0,30.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,40.0,30.0,40.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,40.0,30.0,40.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,50.0,30.0,50.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,50.0,30.0,50.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,70.0,30.0,70.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,70.0,30.0,70.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,80.0,30.0,80.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,80.0,30.0,80.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,90.0,30.0,90.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,90.0,30.0,90.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,100.0,30.0,100.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,100.0,30.0,100.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,110.0,30.0,110.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,110.0,30.0,110.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,120.0,30.0,120.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,120.0,30.0,120.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,130.0,30.0,130.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,130.0,30.0,130.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,140.0,30.0,140.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,140.0,30.0,140.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,150.0,30.0,150.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,150.0,30.0,150.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,160.0,30.0,160.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,160.0,30.0,160.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,170.0,30.0,170.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,170.0,30.0,170.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,180.0,30.0,180.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,180.0,30.0,180.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,190.0,30.0,190.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,190.0,30.0,190.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,200.0,30.0,200.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,200.0,30.0,200.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,210.0,30.0,210.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,210.0,30.0,210.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,220.0,30.0,220.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,220.0,30.0,220.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,230.0,30.0,230.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,230.0,30.0,230.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,240.0,30.0,240.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,240.0,30.0,240.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,250.0,30.0,250.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,250.0,30.0,250.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,260.0,30.0,260.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,260.0,30.0,260.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,270.0,30.0,270.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,270.0,30.0,270.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,280.0,30.0,280.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,280.0,30.0,280.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,290.0,30.0,290.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,290.0,30.0,290.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,300.0,30.0,300.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,300.0,30.0,300.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,310.0,30.0,310.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,310.0,30.0,310.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,320.0,30.0,320.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,320.0,30.0,320.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,330.0,30.0,330.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,330.0,30.0,330.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,340.0,30.0,340.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,340.0,30.0,340.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.5,10.0,False,350.0,30.0,350.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.5,10.0,False,350.0,30.0,350.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.8,10.0,False,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.8,10.0,False,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.8,10.0,False,10.0,30.0,10.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.8,10.0,False,10.0,30.0,10.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.8,10.0,False,20.0,30.0,20.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.8,10.0,False,20.0,30.0,20.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.8,10.0,False,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.8,10.0,False,30.0,30.0,30.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.8,10.0,False,40.0,30.0,40.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.8,10.0,False,40.0,30.0,40.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.8,10.0,False,50.0,30.0,50.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.8,10.0,False,50.0,30.0,50.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.8,10.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.8,10.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.8,10.0,False,70.0,30.0,70.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.8,10.0,False,70.0,30.0,70.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.8,10.0,False,80.0,30.0,80.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.8,10.0,False,80.0,30.0,80.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.8,10.0,False,90.0,30.0,90.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.8,10.0,False,90.0,30.0,90.0,40.0,0.0,10.0,10.0,1
CYLINDER,0.8,10.0,False,100.0,30.0,100.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.8,10.0,False,100.0,30.0,100.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.8,10.0,False,110.0,30.0,110.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.8,10.0,False,110.0,30.0,110.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.8,10.0,False,120.0,30.0,120.0,30.0,0.0,0.0,0.0,0
CYLINDER,0.8,10.0,False,120.0,30.0,120.0,30.0,0.0,0.0,0.0,1
CYLINDER,0.8,10.0,False,130.0,30.0,130.0,30.0,0.0,0.0,0.0,0
